matricule;prenom;nom;date_naissance;parcours;niveau;UE1;UE2;UE3;UE5;UE6;UE7;UE8;UE1_credit;UE2_credit;UE3_credit;UE5_credit;UE6_credit;UE7_credit;UE8_credit;UE1_nom;UE2_nom;UE3_nom;UE5_nom;UE6_nom;UE7_nom;UE8_nom
20234331;Nicolas;Girard;30/06/2000;SAGE-FEMME;L1;13.82;12.77;14.77;15.82;16.77;14.82;13.77;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234332;Camille;Laurent;25/10/2001;KINESITHERAPIE;L1;15.77;14.584;13.156;12.77;13.77;15.82;14.891;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234333;Jean;Dupont;15/05/2000;INFIRMIER GENERAL;PACES;12.83;14.588;13.157;11.78;15.83;16.78;14.897;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234334;Marie;Martin;22/03/2001;INFIRMIER GENERAL;PACES;15.78;13.83;14.78;12.83;14.83;15.83;13.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234335;Pierre;Durant;30/11/1999;SAGE-FEMME;L1;11.83;12.78;13.0;14.83;15.78;13.83;12.83;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234336;Sophie;Leroy;18/07/2002;SAGE-FEMME;L1;14.83;15.83;13.0;12.78;14.78;16.83;15.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234337;Lucas;Moreau;10/09/2000;KINESITHERAPIE;L1;13.78;14.83;15.78;11.83;12.83;14.78;13.83;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234338;Emma;Petit;05/12/2001;KINESITHERAPIE;L1;15.83;16.78;14.5;13.78;15.78;13.83;14.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234339;Thomas;Roux;20/08/1999;INFIRMIER GENERAL;PACES;12.78;13.83;14.5;15.78;11.83;12.83;13.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234340;Chloé;Simon;14/02/2002;INFIRMIER GENERAL;PACES;14.78;15.83;13.78;12.83;14.83;15.78;16.83;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234341;Nicolas;Girard;30/06/2000;SAGE-FEMME;L1;13.83;12.78;14.78;15.83;16.78;14.83;13.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234342;Camille;Laurent;25/10/2001;KINESITHERAPIE;L1;15.78;14.583;13.157;12.78;13.78;15.83;14.892;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234343;Jean;Dupont;15/05/2000;INFIRMIER GENERAL;PACES;12.84;14.587;13.158;11.79;15.84;16.79;14.898;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234344;Marie;Martin;22/03/2001;INFIRMIER GENERAL;PACES;15.79;13.84;14.79;12.84;14.84;15.84;13.79;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234345;Pierre;Durant;30/11/1999;SAGE-FEMME;L1;11.84;12.79;13.0;14.84;15.79;13.84;12.84;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234346;Sophie;Leroy;18/07/2002;SAGE-FEMME;L1;14.84;15.84;13.0;12.79;14.79;16.84;15.79;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234347;Lucas;Moreau;10/09/2000;KINESITHERAPIE;L1;13.79;14.84;15.79;11.84;12.84;14.79;13.84;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234348;Emma;Petit;05/12/2001;KINESITHERAPIE;L1;15.84;16.79;14.5;13.79;15.79;13.84;14.79;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234349;Thomas;Roux;20/08/1999;INFIRMIER GENERAL;PACES;12.79;13.84;14.5;15.79;11.84;12.84;13.79;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234350;Chloé;Simon;14/02/2002;INFIRMIER GENERAL;PACES;14.79;15.84;13.79;12.84;14.84;15.79;16.84;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234351;Jean;Dupont;15/05/2000;INFIRMIER GENERAL;PACES;12.80;14.75;13.80;11.75;15.80;16.75;14.80;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234352;Marie;Martin;22/03/2001;INFIRMIER GENERAL;PACES;15.75;13.80;14.75;12.80;14.80;15.80;13.75;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234353;Pierre;Durant;30/11/1999;SAGE-FEMME;L1;11.80;12.75;13.0;14.80;15.75;13.80;12.80;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234354;Sophie;Leroy;18/07/2002;SAGE-FEMME;L1;14.80;15.80;13.0;12.75;14.75;16.80;15.75;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234355;Lucas;Moreau;10/09/2000;KINESITHERAPIE;L1;13.75;14.80;15.75;11.80;12.80;14.75;13.80;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234356;Emma;Petit;05/12/2001;KINESITHERAPIE;L1;15.80;16.75;14.5;13.75;15.75;13.80;14.75;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234357;Thomas;Roux;20/08/1999;INFIRMIER GENERAL;PACES;12.75;13.80;14.5;15.75;11.80;12.80;13.75;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234358;Chloé;Simon;14/02/2002;INFIRMIER GENERAL;PACES;14.75;15.80;13.75;12.80;14.80;15.75;16.80;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234359;Nicolas;Girard;30/06/2000;SAGE-FEMME;L1;13.80;12.75;14.75;15.80;16.75;14.80;13.75;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234360;Camille;Laurent;25/10/2001;KINESITHERAPIE;L1;15.75;14.595;13.155;12.75;13.75;15.80;14.900;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234361;Jean;Dupont;15/05/2000;INFIRMIER GENERAL;PACES;12.81;14.599;13.156;11.76;15.81;16.76;14.906;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234362;Marie;Martin;22/03/2001;INFIRMIER GENERAL;PACES;15.76;13.81;14.76;12.81;14.81;15.81;13.76;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234363;Pierre;Durant;30/11/1999;SAGE-FEMME;L1;11.81;12.76;13.0;14.81;15.76;13.81;12.81;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234364;Sophie;Leroy;18/07/2002;SAGE-FEMME;L1;14.81;15.81;13.0;12.76;14.76;16.81;15.76;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234365;Lucas;Moreau;10/09/2000;KINESITHERAPIE;L1;13.76;14.81;15.76;11.81;12.81;14.76;13.81;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234366;Emma;Petit;05/12/2001;KINESITHERAPIE;L1;15.81;16.76;14.5;13.76;15.76;13.81;14.76;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234367;Thomas;Roux;20/08/1999;INFIRMIER GENERAL;PACES;12.76;13.81;14.5;15.76;11.81;12.81;13.76;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234368;Chloé;Simon;14/02/2002;INFIRMIER GENERAL;PACES;14.76;15.81;13.76;12.81;14.81;15.76;16.81;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234369;Nicolas;Girard;30/06/2000;SAGE-FEMME;L1;13.81;12.76;14.76;15.81;16.76;14.81;13.76;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234370;Camille;Laurent;25/10/2001;KINESITHERAPIE;L1;15.76;14.594;13.156;12.76;13.76;15.81;14.901;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234371;Jean;Dupont;15/05/2000;INFIRMIER GENERAL;PACES;12.82;14.598;13.157;11.77;15.82;16.77;14.907;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234372;Marie;Martin;22/03/2001;INFIRMIER GENERAL;PACES;15.77;13.82;14.77;12.82;14.82;15.82;13.77;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234373;Pierre;Durant;30/11/1999;SAGE-FEMME;L1;11.82;12.77;13.0;14.82;15.77;13.82;12.82;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234374;Sophie;Leroy;18/07/2002;SAGE-FEMME;L1;14.82;15.82;13.0;12.77;14.77;16.82;15.77;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234375;Lucas;Moreau;10/09/2000;KINESITHERAPIE;L1;13.77;14.82;15.77;11.82;12.82;14.77;13.82;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234376;Emma;Petit;05/12/2001;KINESITHERAPIE;L1;15.82;16.77;14.5;13.77;15.77;13.82;14.77;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234377;Thomas;Roux;20/08/1999;INFIRMIER GENERAL;PACES;12.77;13.82;14.5;15.77;11.82;12.82;13.77;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234378;Chloé;Simon;14/02/2002;INFIRMIER GENERAL;PACES;14.77;15.82;13.77;12.82;14.82;15.77;16.82;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234379;Nicolas;Girard;30/06/2000;SAGE-FEMME;L1;13.82;12.77;14.77;15.82;16.77;14.82;13.77;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234380;Camille;Laurent;25/10/2001;KINESITHERAPIE;L1;15.77;14.593;13.157;12.77;13.77;15.82;14.902;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234381;Jean;Dupont;15/05/2000;INFIRMIER GENERAL;PACES;12.83;14.597;13.158;11.78;15.83;16.78;14.908;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234382;Marie;Martin;22/03/2001;INFIRMIER GENERAL;PACES;15.78;13.83;14.78;12.83;14.83;15.83;13.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234383;Pierre;Durant;30/11/1999;SAGE-FEMME;L1;11.83;12.78;13.0;14.83;15.78;13.83;12.83;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234384;Sophie;Leroy;18/07/2002;SAGE-FEMME;L1;14.83;15.83;13.0;12.78;14.78;16.83;15.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234385;Lucas;Moreau;10/09/2000;KINESITHERAPIE;L1;13.78;14.83;15.78;11.83;12.83;14.78;13.83;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234386;Emma;Petit;05/12/2001;KINESITHERAPIE;L1;15.83;16.78;14.5;13.78;15.78;13.83;14.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234387;Thomas;Roux;20/08/1999;INFIRMIER GENERAL;PACES;12.78;13.83;14.5;15.78;11.83;12.83;13.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234388;Chloé;Simon;14/02/2002;INFIRMIER GENERAL;PACES;14.78;15.83;13.78;12.83;14.83;15.78;16.83;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234389;Nicolas;Girard;30/06/2000;SAGE-FEMME;L1;13.83;12.78;14.78;15.83;16.78;14.83;13.78;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234390;Camille;Laurent;25/10/2001;KINESITHERAPIE;L1;15.78;14.592;13.158;12.78;13.78;15.83;14.903;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234391;Jean;Dupont;15/05/2000;INFIRMIER GENERAL;PACES;12.84;14.596;13.159;11.79;15.84;16.79;14.909;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234392;Marie;Martin;22/03/2001;INFIRMIER GENERAL;PACES;15.79;13.84;14.79;12.84;14.84;15.84;13.79;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234393;Pierre;Durant;30/11/1999;SAGE-FEMME;L1;11.84;12.79;13.0;14.84;15.79;13.84;12.84;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234394;Sophie;Leroy;18/07/2002;SAGE-FEMME;L1;14.84;15.84;13.0;12.79;14.79;16.84;15.79;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
20234395;Lucas;Moreau;10/09/2000;KINESITHERAPIE;L1;13.79;14.84;15.79;11.84;12.84;14.79;13.84;8;9;6;14;6;4;8;STRUCTURE ET FONCTIONS DES BIOMOLECULES;BIOLOGIE CELLULAIRE ET TISSUS;PHYSIOLOGIE;ANATOMIE;FRANCAIS MEDICAL;PHARMACOLOGIE : INITIATION A LA CONNAISSANCE DU MEDICAMENT;SPECIFIQUE
